word,anger,disgust,fear,joy,sadness,surprise,hope,preproc_word
uncanny,0,0,1,0,0,1,0,uncanni
leery,0,0,0,0,0,1,0,leeri
chasm,0,0,1,0,0,0,0,chasm
resection,0,0,1,0,0,0,0,resect
dandy,0,1,0,0,0,0,0,dandi
worried,0,0,0,0,1,0,0,worri
befriend,0,0,0,1,0,0,0,befriend
hideous,0,1,1,0,1,0,0,hideou
delighted,0,0,0,1,0,1,1,delight
loom,0,0,1,0,0,0,0,loom
diplomacy,0,0,0,0,0,0,1,diplomaci
disable,0,0,1,0,1,0,0,disabl
infertility,0,0,0,0,1,0,0,infertil
grin,0,0,0,1,0,1,1,grin
prostitution,0,1,0,0,1,0,0,prostitut
providing,0,0,0,1,0,0,1,provid
iniquity,0,1,0,0,0,0,0,iniqu
punctual,0,0,0,0,0,0,1,punctual
hermit,0,0,0,0,1,0,0,hermit
immediacy,0,0,0,0,0,1,0,immediaci
uninterested,0,0,0,0,1,0,0,uninterest
pregnancy,0,1,0,0,0,0,0,pregnanc
erotic,0,0,0,1,0,1,1,erot
fiesta,0,0,0,1,0,1,1,fiesta
moribund,0,0,0,0,1,0,0,moribund
gape,0,0,0,0,0,1,0,gape
slum,0,1,0,0,0,0,0,slum
dietary,0,0,0,0,0,0,1,dietari
collapse,0,1,1,0,1,0,0,collaps
abduction,0,0,1,0,1,1,0,abduct
felicity,0,0,0,1,0,0,0,felic
barrow,0,1,0,0,0,0,0,barrow
fearless,0,0,1,0,0,0,0,fearless
mildew,0,1,0,0,0,0,0,mildew
bridal,0,0,0,1,0,0,1,bridal
angel,0,0,0,1,0,1,1,angel
revels,0,0,0,1,0,0,0,revel
pay,0,0,0,1,0,0,1,pay
regret,0,0,0,0,1,0,0,regret
godly,0,0,0,1,0,0,0,godli
endangered,0,0,1,0,0,0,0,endang
revive,0,0,0,0,0,0,1,reviv
charitable,0,0,0,1,0,0,1,charit
risky,0,0,1,0,0,0,0,riski
hydrocephalus,0,1,1,0,1,0,0,hydrocephalu
smiling,0,0,0,1,0,0,0,smile
dull,0,0,0,0,1,0,0,dull
camouflage,0,0,0,0,0,1,0,camouflag
sorrow,0,0,1,0,1,0,0,sorrow
discolored,0,1,0,0,1,0,0,discolor
merciless,0,0,1,0,0,0,0,merciless
closure,0,0,0,1,1,0,1,closur
proficiency,0,0,0,1,0,1,1,profici
possess,0,0,0,1,0,0,1,poss
grow,0,0,0,1,0,0,1,grow
melee,0,0,1,0,0,0,0,mele
hindering,0,0,0,0,1,0,0,hinder
apparition,0,0,1,0,0,1,0,apparit
bridesmaid,0,0,0,1,0,0,0,bridesmaid
prosper,0,0,0,1,0,0,1,prosper
orgasm,0,0,0,1,0,0,1,orgasm
forgotten,0,0,1,0,1,0,0,forgotten
compassion,0,0,1,0,0,0,0,compass
playhouse,0,0,0,1,0,0,0,playhous
cuddle,0,0,0,1,0,0,0,cuddl
stalk,0,0,1,0,0,0,0,stalk
ecstasy,0,0,0,1,0,0,1,ecstasi
tribunal,0,1,1,0,0,0,0,tribun
epitaph,0,0,0,0,1,0,0,epitaph
disembodied,0,0,1,0,1,0,0,disembodi
prestige,0,0,0,1,0,0,0,prestig
approve,0,0,0,1,0,0,0,approv
vision,0,0,0,0,0,0,1,vision
admirable,0,0,0,1,0,0,0,admir
forefathers,0,0,0,1,0,0,0,forefath
splitting,0,0,0,0,1,0,0,split
ravine,0,0,1,0,0,0,0,ravin
maternal,0,0,0,0,0,0,1,matern
bonanza,0,0,0,1,0,0,0,bonanza
doll,0,0,0,1,0,0,0,doll
wild,0,0,0,0,0,1,0,wild
aghast,0,1,1,0,0,1,0,aghast
success,0,0,0,1,0,0,1,success
ambition,0,0,0,1,0,0,1,ambit
scholarship,0,0,0,1,0,0,0,scholarship
handicap,0,0,0,0,1,0,0,handicap
accomplish,0,0,0,1,0,0,0,accomplish
policeman,0,0,1,0,0,0,0,policeman
crash,0,0,1,0,1,1,0,crash
afflict,0,0,1,0,1,0,0,afflict
irrational,0,1,1,0,0,0,0,irrat
drugged,0,0,0,0,1,0,0,drug
enthusiast,0,0,0,1,0,1,1,enthusiast
fain,0,0,0,1,0,0,1,fain
infant,0,0,1,1,0,1,1,infant
sprain,0,0,0,0,1,0,0,sprain
grotesque,0,1,0,0,0,0,0,grotesqu
materialist,0,1,0,0,0,0,0,materialist
aching,0,0,0,0,1,0,0,ach
scarce,0,0,1,0,1,0,0,scarc
topple,0,0,0,0,0,1,0,toppl
engaging,0,0,0,1,0,0,0,engag
blunder,0,1,0,0,1,0,0,blunder
darkened,0,0,1,0,1,0,0,darken
happiness,0,0,0,1,0,0,1,happi
dike,0,0,1,0,0,0,0,dike
synchronize,0,0,0,1,0,1,1,synchron
swerve,0,0,1,0,0,1,0,swerv
overload,0,0,0,0,1,0,0,overload
respite,0,0,0,1,0,0,0,respit
fainting,0,0,1,0,1,1,0,faint
miracle,0,0,0,1,0,1,1,miracl
evasion,0,0,1,0,1,0,0,evas
obligor,0,0,1,0,0,0,0,obligor
unwashed,0,1,0,0,0,0,0,unwash
critter,0,1,0,0,0,0,0,critter
freakish,0,1,1,0,0,1,0,freakish
emancipation,0,0,0,1,0,0,1,emancip
hairy,0,1,0,0,0,0,0,hairi
quest,0,0,0,0,0,0,1,quest
rumor,0,0,0,0,1,0,0,rumor
oracle,0,0,0,0,0,0,1,oracl
ashes,0,0,0,0,1,0,0,ash
goodness,0,0,0,1,0,1,1,good
joyful,0,0,0,1,0,0,0,joy
flu,0,0,1,0,0,0,0,flu
felon,0,0,1,0,0,0,0,felon
friendliness,0,0,0,1,0,0,0,friendli
deluge,0,0,1,0,1,1,0,delug
interrogation,0,0,1,0,0,0,0,interrog
flabby,0,1,0,0,0,0,0,flabbi
appreciation,0,0,0,1,0,0,0,appreci
grant,0,0,0,1,0,0,1,grant
kiss,0,0,0,1,0,1,1,kiss
sufferer,0,0,1,0,1,0,0,suffer
haunted,0,0,1,0,1,0,0,haunt
lesson,0,0,0,0,0,0,1,lesson
posse,0,0,1,0,0,0,0,poss
brothel,0,1,0,0,0,0,0,brothel
sweetheart,0,0,0,1,1,0,1,sweetheart
advance,0,0,1,1,0,1,1,advanc
woe,0,1,1,0,1,0,0,woe
mishap,0,1,1,0,1,1,0,mishap
scrimmage,0,0,0,0,0,1,0,scrimmag
contagious,0,1,1,0,0,0,0,contagi
loving,0,0,0,1,0,0,0,love
procession,0,0,0,1,1,1,0,process
repent,0,0,1,0,0,0,0,repent
distasteful,0,1,0,0,0,0,0,distast
changeable,0,0,0,0,0,1,0,changeabl
tranquility,0,0,0,1,0,0,0,tranquil
glee,0,0,0,1,0,0,0,glee
cyanide,0,0,1,0,0,0,0,cyanid
improvement,0,0,0,1,0,0,0,improv
buss,0,0,0,1,0,0,0,bu
perished,0,0,0,0,1,0,0,perish
gratitude,0,0,0,1,0,0,0,gratitud
destitute,0,0,1,0,1,0,0,destitut
gullible,0,0,0,0,1,0,0,gullibl
arsenic,0,1,1,0,1,0,0,arsen
quote,0,0,0,0,0,1,1,quot
apprehension,0,0,1,0,0,0,0,apprehens
robber,0,1,1,0,0,0,0,robber
vivid,0,0,0,1,0,0,0,vivid
uphill,0,0,1,0,0,0,1,uphil
descent,0,0,1,0,1,0,0,descent
forsake,0,0,0,0,1,0,0,forsak
obituary,0,0,0,0,1,0,0,obituari
abundance,0,1,0,1,0,0,1,abund
giant,0,0,1,0,0,0,0,giant
lover,0,0,0,1,0,0,1,lover
familiarity,0,0,0,1,0,0,1,familiar
apache,0,0,1,0,0,0,0,apach
elite,0,0,0,1,0,0,1,elit
furrow,0,0,0,0,1,0,0,furrow
sensuality,0,0,0,1,0,0,1,sensual
saint,0,0,0,1,0,1,1,saint
generous,0,0,0,1,0,0,0,gener
aberration,0,1,0,0,0,0,0,aberr
frigate,0,0,1,0,0,0,0,frigat
winner,0,0,0,1,0,1,1,winner
glorify,0,0,0,1,0,1,1,glorifi
case,0,0,1,0,1,0,0,case
slime,0,1,0,0,0,0,0,slime
errand,0,0,0,0,0,0,1,errand
improve,0,0,0,1,0,0,1,improv
kindred,0,0,0,1,0,0,1,kindr
laughable,0,1,0,0,0,0,0,laughabl
nervous,0,0,1,0,0,0,0,nervou
condolence,0,0,0,0,1,0,0,condol
fell,0,0,0,0,1,0,0,fell
helmet,0,0,1,0,0,0,0,helmet
preservative,0,0,0,1,0,1,1,preserv
victorious,0,0,0,1,0,0,0,victori
jarring,0,0,1,0,1,0,0,jar
gelatin,0,1,0,0,0,0,0,gelatin
bounty,0,0,0,1,0,0,1,bounti
favorable,0,0,0,1,0,1,1,favor
mucus,0,1,0,0,0,0,0,mucu
liar,0,1,0,0,0,0,0,liar
sob,0,0,0,0,1,0,0,sob
scrub,0,1,0,0,0,0,0,scrub
jump,0,0,0,1,0,0,0,jump
cannibalism,0,1,0,0,0,0,0,cannib
magical,0,0,0,1,0,1,1,magic
garbage,0,1,0,0,0,0,0,garbag
obit,0,0,0,0,1,1,0,obit
established,0,0,0,1,0,0,0,establish
relics,0,0,0,0,1,0,0,relic
roadster,0,0,0,1,0,0,0,roadster
steady,0,0,0,0,0,1,0,steadi
praiseworthy,0,0,0,1,0,1,1,praiseworthi
inconsequential,0,0,0,0,1,0,0,inconsequenti
police,0,0,1,0,0,0,0,polic
eel,0,0,1,0,0,0,0,eel
joker,0,0,0,1,0,1,0,joker
inspired,0,0,0,1,0,1,0,inspir
expectation,0,0,0,0,0,0,1,expect
completion,0,0,0,1,0,0,1,complet
endemic,0,1,1,0,1,0,0,endem
arid,0,0,0,0,1,0,0,arid
sacrifices,0,1,1,0,1,0,0,sacrific
passion,0,0,0,1,0,0,1,passion
trump,0,0,0,0,0,1,0,trump
cult,0,0,1,0,0,0,0,cult
convince,0,0,0,0,0,0,1,convinc
exhausted,0,0,0,0,1,0,0,exhaust
heavens,0,0,0,1,0,0,0,heaven
gulp,0,0,1,0,0,1,0,gulp
fragile,0,0,1,0,1,0,0,fragil
biopsy,0,0,1,0,0,0,0,biopsi
fraught,0,0,1,0,1,0,0,fraught
disabled,0,0,1,0,1,0,0,disabl
toast,0,0,0,1,0,0,0,toast
grandchildren,0,0,0,1,0,0,1,grandchild
cheer,0,0,0,1,0,1,1,cheer
homesick,0,0,0,0,1,0,0,homesick
proud,0,0,0,1,0,0,1,proud
whimper,0,0,1,0,1,0,0,whimper
blighted,0,1,0,0,1,0,0,blight
meltdown,0,0,0,0,1,0,0,meltdown
whine,0,1,0,0,1,0,0,whine
haze,0,0,1,0,0,0,0,haze
infection,0,0,1,0,0,0,0,infect
visor,0,0,0,0,0,1,0,visor
evergreen,0,0,0,1,0,0,0,evergreen
screech,0,0,1,0,0,1,0,screech
embarrassment,0,0,1,0,1,1,0,embarrass
decompose,0,1,0,0,0,0,0,decompos
splash,0,0,0,0,0,1,0,splash
jubilee,0,0,0,1,0,1,0,jubile
dance,0,0,0,1,0,0,0,danc
gratify,0,0,0,1,0,1,0,gratifi
unprecedented,0,0,0,0,0,1,0,unpreced
labor,0,0,0,1,0,1,1,labor
playground,0,0,0,1,0,1,1,playground
aspiration,0,0,0,1,0,1,1,aspir
cowardice,0,0,1,0,0,0,0,cowardic
crowning,0,0,0,1,0,1,1,crown
sweet,0,0,0,1,0,1,1,sweet
saturated,0,1,0,0,0,0,0,satur
manifestation,0,0,1,0,0,0,0,manifest
samurai,0,0,1,0,0,0,0,samurai
obesity,0,1,0,0,1,0,0,obes
sally,0,0,0,0,0,1,0,salli
wildfire,0,0,1,0,1,1,0,wildfir
surprising,0,0,0,0,0,1,0,surpris
stealth,0,0,0,0,0,1,0,stealth
crypt,0,0,1,0,1,0,0,crypt
romp,0,0,0,1,0,0,0,romp
undoubted,0,1,0,0,0,0,0,undoubt
pointless,0,0,0,0,1,0,0,pointless
optimism,0,0,0,1,0,1,1,optim
taboo,0,1,1,0,0,0,0,taboo
completing,0,0,0,1,0,0,1,complet
crippled,0,0,0,0,1,0,0,crippl
glorification,0,0,0,1,0,0,0,glorif
cutter,0,0,1,0,0,0,0,cutter
omnipotence,0,0,1,0,0,0,0,omnipot
laurels,0,0,0,1,0,0,0,laurel
university,0,0,0,0,0,0,1,univers
stunned,0,0,1,0,0,1,0,stun
heartfelt,0,0,0,1,1,0,0,heartfelt
lowest,0,0,0,0,1,0,0,lowest
sour,0,1,0,0,0,0,0,sour
geriatric,0,0,0,0,1,0,0,geriatr
holiday,0,0,0,1,0,0,1,holiday
recreational,0,0,0,1,0,0,1,recreat
impeach,0,1,1,0,0,0,0,impeach
bondage,0,0,1,0,1,0,0,bondag
auspicious,0,0,0,1,0,0,1,auspici
eagerness,0,0,0,1,0,0,1,eager
indomitable,0,0,1,0,0,0,0,indomit
vigilant,0,0,1,0,0,0,0,vigil
rapture,0,0,0,1,0,0,1,raptur
armor,0,0,1,0,0,0,0,armor
opportune,0,0,0,1,0,0,0,opportun
hedonism,0,0,0,1,0,0,0,hedon
crude,0,1,0,0,0,0,0,crude
sortie,0,0,1,0,0,0,0,sorti
nauseous,0,1,0,0,1,0,0,nauseou
bale,0,0,1,0,0,0,0,bale
infamy,0,0,0,0,1,0,0,infami
marriage,0,0,0,1,0,0,1,marriag
symphony,0,0,0,1,0,0,1,symphoni
termite,0,1,0,0,0,0,0,termit
donkey,0,1,0,0,0,0,0,donkey
incident,0,0,0,0,0,1,0,incid
anthrax,0,1,1,0,1,0,0,anthrax
accolade,0,0,0,1,0,1,1,accolad
nap,0,0,0,1,0,0,0,nap
unattractive,0,1,0,0,1,0,0,unattract
decomposed,0,0,0,0,1,0,0,decompos
prophet,0,0,0,0,0,0,1,prophet
endanger,0,0,1,0,0,0,0,endang
janitor,0,1,0,0,0,0,0,janitor
miraculous,0,0,0,1,0,1,0,miracul
spit,0,1,0,0,0,0,0,spit
negro,0,0,0,0,1,0,0,negro
runaway,0,0,0,0,1,0,0,runaway
subordinate,0,0,1,0,0,0,0,subordin
diminish,0,0,0,0,1,0,0,diminish
exclusion,0,1,1,0,1,0,0,exclus
knell,0,0,1,0,1,0,0,knell
organization,0,0,0,1,0,1,1,organ
gash,0,0,1,0,0,0,0,gash
tragedy,0,0,1,0,1,0,0,tragedi
unexpectedly,0,0,0,0,0,1,0,unexpectedli
pride,0,0,0,1,0,0,0,pride
glut,0,1,0,0,0,0,0,glut
toilet,0,1,0,0,0,0,0,toilet
tetanus,0,1,0,0,0,0,0,tetanu
dutiful,0,0,0,0,0,0,1,duti
dentistry,0,0,1,0,0,0,0,dentistri
sag,0,0,1,0,0,0,0,sag
embarrass,0,0,0,0,1,0,0,embarrass
grimy,0,1,0,0,0,0,0,grimi
love,0,0,0,1,0,0,0,love
larceny,0,1,0,0,0,0,0,larceni
overthrow,0,0,1,0,0,0,0,overthrow
brilliant,0,0,0,1,0,0,1,brilliant
hypocrite,0,1,0,0,0,0,0,hypocrit
melancholy,0,0,0,0,1,0,0,melancholi
wages,0,0,0,1,0,0,0,wage
incrimination,0,0,1,0,1,0,0,incrimin
demise,0,0,1,0,1,0,0,demis
plummet,0,0,1,0,0,0,0,plummet
penal,0,0,1,0,1,0,0,penal
undying,0,0,0,1,1,0,1,undi
compost,0,1,0,0,0,0,0,compost
picturesque,0,0,0,1,0,0,0,picturesqu
gambler,0,0,0,0,0,1,0,gambler
shameless,0,1,0,0,0,0,0,shameless
gorgeous,0,0,0,1,0,0,0,gorgeou
pig,0,1,0,0,0,0,0,pig
cheering,0,0,0,1,0,0,0,cheer
amicable,0,0,0,1,0,0,0,amic
blitz,0,0,0,0,0,1,0,blitz
relapse,0,0,1,0,1,0,0,relaps
longing,0,0,0,0,1,0,0,long
serpent,0,1,1,0,0,0,0,serpent
intestinal,0,1,0,0,0,0,0,intestin
seriousness,0,0,1,0,1,0,0,serious
masterpiece,0,0,0,1,0,0,0,masterpiec
lord,0,1,0,0,0,0,0,lord
withdraw,0,0,0,0,1,0,0,withdraw
probation,0,0,1,0,1,0,0,probat
defeated,0,0,0,0,1,0,0,defeat
buzz,0,0,1,0,0,0,1,buzz
coward,0,1,1,0,1,0,0,coward
herpesvirus,0,1,0,0,0,0,0,herpesviru
dawn,0,0,0,1,0,1,1,dawn
guerilla,0,0,1,0,0,0,0,guerilla
buck,0,0,1,0,0,1,0,buck
exaltation,0,0,0,1,0,0,0,exalt
blackness,0,0,1,0,1,0,0,black
defamation,0,1,1,0,0,0,0,defam
constipation,0,1,0,0,0,0,0,constip
pessimist,0,0,1,0,1,0,0,pessimist
palpable,0,0,0,0,0,1,0,palpabl
remedy,0,0,0,1,0,0,1,remedi
rags,0,1,0,0,0,0,0,rag
parting,0,0,0,0,1,0,0,part
seizure,0,0,1,0,0,0,0,seizur
disintegrate,0,1,1,0,0,0,0,disintegr
drivel,0,1,0,0,0,0,0,drivel
bug,0,1,1,0,0,0,0,bug
bureaucrat,0,1,0,0,0,0,0,bureaucrat
astonishment,0,0,0,1,0,1,0,astonish
worm,0,0,0,0,0,1,0,worm
outdo,0,0,0,0,0,0,1,outdo
incestuous,0,1,0,0,0,0,0,incestu
faithless,0,0,0,0,1,0,0,faithless
lemon,0,1,0,0,0,0,0,lemon
gaby,0,1,0,0,0,0,0,gabi
pious,0,1,0,0,1,0,0,piou
requiem,0,0,0,0,1,0,0,requiem
pleasurable,0,0,0,1,0,0,0,pleasur
gem,0,0,0,1,0,0,0,gem
widow,0,0,0,0,1,0,0,widow
practiced,0,0,0,1,0,1,0,practic
spouse,0,0,0,1,0,0,0,spous
chronic,0,0,0,0,1,0,0,chronic
interrogate,0,0,1,0,0,0,0,interrog
loon,0,1,0,0,0,0,0,loon
disheartened,0,0,0,0,1,0,0,dishearten
promise,0,0,0,1,0,0,0,promis
reconstruction,0,0,0,0,0,0,1,reconstruct
divergent,0,0,0,0,0,1,0,diverg
affluence,0,0,0,1,0,0,0,affluenc
beastly,0,1,1,0,0,0,0,beastli
evacuate,0,0,1,0,0,0,0,evacu
obtainable,0,0,0,1,0,0,0,obtain
ignorant,0,1,0,0,0,0,0,ignor
riddle,0,0,0,0,0,1,0,riddl
jail,0,0,1,0,1,0,0,jail
graduation,0,0,1,1,0,1,1,graduat
bottomless,0,0,1,0,0,0,0,bottomless
jovial,0,0,0,1,0,0,0,jovial
servile,0,1,1,0,1,0,0,servil
suspense,0,0,1,0,0,1,0,suspens
problem,0,0,1,0,1,0,0,problem
abortive,0,0,0,0,1,0,0,abort
merriment,0,0,0,1,0,1,0,merriment
ghetto,0,1,1,0,1,0,0,ghetto
barbarian,0,0,1,0,0,0,0,barbarian
shaking,0,0,1,0,0,0,0,shake
cautious,0,0,1,0,0,0,1,cautiou
polarity,0,0,0,0,0,1,0,polar
quivering,0,0,1,0,0,0,0,quiver
beautiful,0,0,0,1,0,0,0,beauti
plagiarism,0,1,0,0,0,0,0,plagiar
splendid,0,0,0,1,0,1,0,splendid
cabal,0,0,1,0,0,0,0,cabal
swampy,0,1,1,0,0,0,0,swampi
chagrin,0,1,0,0,1,0,0,chagrin
nab,0,0,0,0,0,1,0,nab
differently,0,0,0,0,0,1,0,differ
motherhood,0,0,0,1,0,0,0,motherhood
unmanageable,0,1,0,0,0,0,0,unmanag
uninspired,0,0,0,0,1,0,0,uninspir
hunter,0,0,1,0,1,0,0,hunter
alive,0,0,0,1,0,0,1,aliv
subjected,0,0,0,0,1,0,0,subject
premature,0,0,0,0,0,1,0,prematur
puke,0,1,0,0,0,0,0,puke
demoralized,0,0,1,0,1,0,0,demor
randomly,0,0,0,0,0,1,0,randomli
bomber,0,0,1,0,1,0,0,bomber
noose,0,0,0,0,1,0,0,noos
ache,0,0,0,0,1,0,0,ach
climax,0,0,0,1,0,1,1,climax
listless,0,0,0,0,1,0,0,listless
germ,0,1,0,0,0,0,0,germ
conspiracy,0,0,1,0,0,0,0,conspiraci
halting,0,0,1,0,1,0,0,halt
misrepresentation,0,0,0,0,1,0,0,misrepresent
siren,0,0,1,0,0,0,0,siren
dementia,0,0,1,0,1,0,0,dementia
pathetic,0,1,0,0,1,0,0,pathet
lower,0,0,0,0,1,0,0,lower
gasping,0,0,1,0,0,0,0,gasp
suspension,0,0,1,0,0,0,0,suspens
outhouse,0,1,0,0,0,0,0,outhous
foresight,0,0,0,0,0,0,1,foresight
hobo,0,0,0,0,1,0,0,hobo
lamb,0,0,0,1,0,0,0,lamb
enigmatic,0,0,1,0,0,0,0,enigmat
mystic,0,0,0,0,0,1,0,mystic
hangman,0,0,1,0,0,0,0,hangman
nutritious,0,0,0,0,1,0,0,nutriti
rat,0,1,1,0,0,0,0,rat
trophy,0,0,0,1,0,1,1,trophi
egotistical,0,1,0,0,0,0,0,egotist
subsidence,0,0,0,0,1,0,0,subsid
spurious,0,1,0,0,0,0,0,spuriou
diversion,0,0,0,0,0,1,0,divers
lion,0,0,1,0,0,0,0,lion
fruitless,0,0,0,0,1,0,0,fruitless
income,0,0,0,1,1,0,1,incom
cheerfulness,0,0,0,1,0,0,1,cheer
undertaker,0,0,0,0,1,0,0,undertak
predilection,0,0,0,0,0,0,1,predilect
content,0,0,0,1,0,0,0,content
clouded,0,0,0,0,1,0,0,cloud
mouth,0,0,0,0,0,1,0,mouth
hypocritical,0,1,0,0,0,0,0,hypocrit
dagger,0,0,1,0,0,0,0,dagger
rekindle,0,0,1,1,0,1,1,rekindl
remorse,0,0,0,0,1,0,0,remors
whore,0,1,0,0,0,0,0,whore
woefully,0,1,0,0,1,0,0,woefulli
moan,0,0,1,0,1,0,0,moan
apprehensive,0,0,1,0,0,0,0,apprehens
nightmare,0,0,1,0,0,0,0,nightmar
sickness,0,1,1,0,1,0,0,sick
deal,0,0,0,1,0,1,1,deal
infinity,0,0,0,1,0,0,1,infin
fun,0,0,0,1,0,0,1,fun
burdensome,0,0,1,0,1,0,0,burdensom
heroism,0,0,0,1,0,1,1,heroism
obey,0,0,1,0,0,0,0,obey
tramp,0,1,1,0,1,0,0,tramp
examination,0,0,1,0,0,1,0,examin
outsider,0,0,1,0,0,0,0,outsid
production,0,0,0,0,0,0,1,product
ogre,0,1,1,0,0,0,0,ogr
freedom,0,0,0,1,0,0,0,freedom
hemorrhage,0,1,1,0,1,0,0,hemorrhag
gift,0,0,0,1,0,1,1,gift
complement,0,0,0,1,0,1,1,complement
terrific,0,0,0,0,1,0,0,terrif
blindness,0,0,0,0,1,0,0,blind
grime,0,1,0,0,0,0,0,grime
filth,0,1,0,0,0,0,0,filth
unpopular,0,1,0,0,1,0,0,unpopular
burlesque,0,0,0,0,0,1,0,burlesqu
polygamy,0,1,0,0,0,0,0,polygami
excavation,0,0,0,0,0,1,0,excav
amphetamines,0,1,0,0,0,0,0,amphetamin
fangs,0,0,1,0,0,0,0,fang
accompaniment,0,0,0,1,0,0,1,accompani
mafia,0,0,1,0,0,0,0,mafia
kitten,0,0,0,1,0,0,0,kitten
mutable,0,0,0,0,0,0,1,mutabl
unsightly,0,1,0,0,0,0,0,unsightli
unable,0,0,0,0,1,0,0,unabl
discontinuity,0,1,1,0,1,0,0,discontinu
delirious,0,0,0,0,1,0,0,deliri
autopsy,0,1,1,0,1,0,0,autopsi
sudden,0,0,0,0,0,1,0,sudden
elegant,0,0,0,1,0,0,0,eleg
dishonesty,0,1,0,0,0,0,0,dishonesti
lush,0,1,0,0,1,0,0,lush
bizarre,0,0,0,0,0,1,0,bizarr
sorrowful,0,0,0,0,1,0,0,sorrow
startle,0,0,1,0,0,1,0,startl
thriving,0,0,0,1,0,0,1,thrive
musty,0,1,0,0,0,0,0,musti
hurricane,0,0,1,0,0,0,0,hurrican
tribulation,0,0,1,0,1,0,0,tribul
congratulatory,0,0,0,1,0,0,0,congratulatori
underestimate,0,0,0,0,0,1,0,underestim
unwell,0,0,0,0,1,0,0,unwel
serenity,0,0,0,1,0,0,1,seren
correspondence,0,0,0,0,0,0,1,correspond
purr,0,0,0,1,0,0,0,purr
antidote,0,0,0,0,0,0,1,antidot
refused,0,0,0,0,1,0,0,refus
stretcher,0,0,1,0,1,0,0,stretcher
purity,0,0,0,0,0,1,0,puriti
radiance,0,0,0,1,0,0,1,radianc
frantic,0,1,1,0,0,1,0,frantic
closeness,0,0,0,1,0,0,0,close
snare,0,0,1,0,0,0,0,snare
distraught,0,0,0,0,1,0,0,distraught
conservation,0,0,0,0,0,0,1,conserv
emptiness,0,0,0,0,1,0,0,empti
sweets,0,0,0,1,0,0,1,sweet
lines,0,0,1,0,0,0,0,line
alarm,0,0,1,0,0,1,0,alarm
tenderness,0,0,0,1,0,0,0,tender
saintly,0,0,0,1,0,1,1,saintli
console,0,0,0,0,1,0,0,consol
tinsel,0,0,0,1,0,0,0,tinsel
helpless,0,0,1,0,1,0,0,helpless
vernal,0,0,0,1,0,0,0,vernal
intervention,0,0,0,0,1,0,0,intervent
demonstrative,0,0,0,1,1,0,0,demonstr
lamenting,0,0,0,0,1,0,0,lament
scalpel,0,0,1,0,0,0,0,scalpel
excretion,0,1,0,0,0,0,0,excret
erratic,0,0,0,0,0,1,0,errat
speck,0,1,0,0,0,0,0,speck
frightened,0,0,1,0,0,1,0,frighten
magnificent,0,0,0,1,0,1,1,magnific
vegetative,0,1,0,0,1,0,0,veget
brotherly,0,0,0,1,0,0,1,brotherli
quash,0,0,1,0,0,0,0,quash
warned,0,0,1,0,0,1,0,warn
subito,0,0,0,0,0,1,0,subito
incursion,0,0,1,0,0,0,0,incurs
sun,0,0,0,1,0,1,1,sun
quiet,0,0,0,0,1,0,0,quiet
forewarned,0,0,1,0,0,0,0,forewarn
barf,0,1,0,0,0,0,0,barf
flood,0,0,1,0,0,0,0,flood
zeal,0,0,0,1,0,1,1,zeal
behemoth,0,0,1,0,0,0,0,behemoth
treasure,0,0,0,1,0,0,1,treasur
clap,0,0,0,1,0,0,1,clap
prank,0,0,0,0,0,1,0,prank
falter,0,0,1,0,0,0,0,falter
hulk,0,1,0,0,0,0,0,hulk
baby,0,0,0,1,0,0,0,babi
surgery,0,0,1,0,1,0,0,surgeri
healthful,0,0,0,1,0,0,0,health
precarious,0,0,1,0,1,0,0,precari
bride,0,0,0,1,0,0,1,bride
depart,0,0,0,0,1,0,0,depart
stall,0,1,0,0,0,0,0,stall
dirty,0,1,0,0,0,0,0,dirti
pray,0,0,1,1,0,1,1,pray
dolor,0,0,0,0,1,0,0,dolor
plea,0,0,1,0,1,0,0,plea
garden,0,0,0,1,0,0,0,garden
mace,0,0,1,0,0,0,0,mace
dung,0,1,0,0,0,0,0,dung
surround,0,0,0,0,0,0,1,surround
fatty,0,1,0,0,1,0,0,fatti
quagmire,0,1,0,0,0,0,0,quagmir
pungent,0,1,0,0,0,0,0,pungent
slush,0,1,0,0,0,1,0,slush
stroke,0,0,1,0,1,0,0,stroke
surrendering,0,0,0,0,1,0,0,surrend
weirdo,0,0,1,0,0,0,0,weirdo
maggot,0,1,0,0,0,0,0,maggot
massage,0,0,0,1,0,0,0,massag
humanity,0,0,0,1,0,0,0,human
discipline,0,0,1,0,0,0,0,disciplin
highest,0,0,1,1,0,1,1,highest
readiness,0,0,0,1,0,0,1,readi
prognosis,0,0,1,0,0,0,0,prognosi
defenseless,0,0,1,0,1,0,0,defenseless
gutter,0,1,0,0,0,0,0,gutter
bastard,0,1,0,0,1,0,0,bastard
surprise,0,0,1,1,0,1,0,surpris
greatness,0,0,0,1,0,1,0,great
bunker,0,0,1,0,0,0,0,bunker
unconscionable,0,1,0,0,0,0,0,unconscion
luscious,0,0,0,1,0,0,1,lusciou
strategist,0,0,0,0,0,0,1,strategist
giggle,0,0,0,1,0,0,0,giggl
infarct,0,0,1,0,0,1,0,infarct
heartless,0,0,0,0,1,0,0,heartless
passionate,0,0,0,1,0,0,1,passion
departure,0,0,0,0,1,0,0,departur
aga,0,0,1,0,0,0,0,aga
kudos,0,0,0,1,0,0,0,kudo
